
ID;Name
932-1;Raudondvaris Vilniaus r.
933-1;Riešė
5044-1;Rudamina I
5046-1;Rudamina II
5045-1;Rudaminos žiedas
1171-1;Rudausiai
5328-1;Rūdynė
5284-1;Rukainiai 1
5285-1;Rukainiai 2
5314-1;Rukainiai 3
5286-1;Rukainių girininkija
1170-1;Rūžiškės
5255-1;Sadūniškės
5248-1;Salininkai
5249-2;Salininkai g.p.
5249-1;Salininkų g.p.
5299-1;Šalkiškės
920-1;Santaka
1167-1;Sapiegiškės
5260-1;Šatrininkai
5413-1;Saugūniškės
5289-1;Savičiūnai
5072-1;SB "Vokė"
5321-1;Senasalis
5237-1;Šiaudinė
5282-1;Sirokomlės muziejus
5282-2;Sirokompės muziejus
5311-1;Skarvadiškės
5120-1;Skurbutėnai
5036-1;Slabada
5291-1;Slabadka
5264-1;Slėnis
922-1;Smaguriškės
929-1;Stadališkės
5253-1;Stauniškės
5102-1;Sudervė
5377-1;Sudervė II
5250-1;Šumskas
5333-1;Šumskas 1
5065-1;Šveicarai I
5066-1;Šveicarai II
306-1;Šventininkai
5307-1;Svyronys
5118-1;Tarnėnai I
5119-1;Tarnėnai II
5233-1;Terešiškės
5038-1;Totorinė
5076-1;Totorių g.
5417-1;Trečiokiškės
5324-1;Tribilai
5312-1;Tumosai
5503-1;Uosininkai
5372-1;Užuežerė
5315-1;Užukenė
5317-1;Užuprūdžiai
5104-1;Vaigeliškės
5070-1;Vaira
5236-1;Valčiūnai
5319-1;Valkarabiškės
936-1;Varniškė
5083-1;Vėjo g.
5266-1;Veliučonys
5368-1;Vievio sankryža
4072-1;Vilnius (Fabijoniškės)
5589-1;Vincentavas
5276-1;Vindžiūnai
940-1;Visalaukė
5048-1;Žalioji I
5049-1;Žalioji II
5373-1;Žaluma
5364-1;Žemaguliai
939-1;Žemaitėliai
5308-1;Žemaitėliai 1
5309-1;Žemaitėliai 2
5267-1;9 km.
4807-1;Akropolis (Vilnius)
5579-1;Antakalnis
3811-1;Ateities st.
5101-1;Avižieniai
5005-1;Baldai
9002-1;Batoro
9000-1;Baziljonų
6003-1;Belmontas
5088-1;Bukiškės
4797-1;Comfort hotel
5080-1;Dilgynė
518-1;Dubuklė
5270-1;Dunojaus
2413-1;Eigulių g.
5081-1;Eišiškių plentas
5087-1;Fabijoniškės (J.Baltrušaičio st.)
4958-1;Forum Palace (Vilnius)
5227-1;Galvės st.
522-1;Gardino sankryža
106-1;Gariūnai
5007-1;Gariūnų st.
5084-2;Gedimino pr.
5371-1;Gedvydžių st.
6004-1;Giruliai
105-1;Grigiškės
5009-1;Grigiškės 3
5269-1;Guriai 1
5268-1;Guriai 2
5354-1;J. Baltrušaičio st.
5011-1;Katilinė
520-1;Kazbiejų g.
5425-1;Kelininkų st.
5012-1;Kilimų fabrikas
5008-1;Kranto
5041-1;Kuprijoniškės
517-1;Lentvario kryžkelė
5226-1;Lentvario st.
5426-2;Liepkalnio st
5426-1;Liepkalnio st.
107-1;Ligoninė
4873-1;Litexpo
5427-1;Lokomotyvas
521-1;Metalo konstukcijų gamykla
3810-1;Molėtų plentas
5010-1;Naujasis Lentvaris
5082-1;Naujininkai
6005-1;Naujoji Vilnia
308-1;Pagiriai
5355-1;Pavilionys
5043-1;Pelesos g.
5040-1;Posūkis į Salininkus
5004-1;Riovonių
5353-1;S. Lozoraičio st.
5353-2;S.Lozoraičio st.
5424-1;Šalčininkų kryptis
5085-1;Saltoniškių
5225-1;Sąvanorių pr.
5003-1;Sąvanorių prospektas
5086-1;Šeškinė
5079-1;Sodai
5001-1;Sparta
5228-1;Stasylų st.
5352-1;Statybininkų st.
9001-1;Subačiaus
519-1;Trakų Vokė
5006-1;Vaduvos
3853-1;Vilniaus oro uostas
2412-1;Vilnius
5002-1;Žemaitės
5042-1;Žirnių g.
1015-1;"Savivaldybė"
1016-1;Visaginas
893-1;Antalieptė
2419-1;Antazavė
1004-1;Baibiai
1007-1;Bikėnai
1006-1;Biržūnai
2417-1;Čiaunas
1005-1;Degučiai
2420-1;Duburaitis
897-1;Dusetos
2427-1;Gipėnai
2423-1;Imbradas
2416-1;Jasai
1020-1;Jureliškis
2422-1;Kukliai
1009-1;Luodžiai
1018-1;Lupenka
2421-1;Margavonės
2424-1;Miliūnai
895-1;Naršėnai
896-1;Padustėlis
1010-1;Paluodė
2418-1;Rokėnai
1017-1;Rutiniškis
1008-1;Salakas
894-1;Šilinė
2426-1;Zaduoja
1019-1;Zarasai
2689-1;Dudelange PKP
2690-1;Luxembourg
4108-1;A5 apvedcelš (rix)
2639-1;Ainazi PKP
2640-1;Aižini muitinė
2641-1;Bauska, autoosta
2641-2;Bauska, Ratslaukums aut.pietura
2642-1;Daugavpils
2643-1;Elėja
2644-1;Ezere PKP
2645-1;Grenstale PKP
4109-1;Iecava
2646-1;Jelgava
4107-1;Lazdas (rix)
2647-1;Liepoja
2648-1;Medumi PKP
2649-1;Meitenė PKP
2650-1;Meitinės
2652-1;Nica
2653-1;Paurupe
2651-1;Plavinas
2654-1;Rezekne
6700-1;Rezeknė (GS "Rezeknė 2")
2655-1;Riga (bus station)
2656-1;Riga Airport
2657-1;Riga Ferry Port
2658-1;Rucava
2659-1;Rucava, PKP
2660-1;Saldus
2661-1;Skrunda
2662-1;Uolainė
4991-1;Ventspilis
3924-1;Amsterdam Rietlandpark (Piet Heinkade)
3936-1;Amsterdam Sloterdijk
2691-1;Amsterdam, Amstel st.
2692-1;Arnhem
2693-1;Breda
2694-1;Heerlen, Centralstation
2695-1;Maastricht, Central St., Bus Station Halte K
2696-1;Rotterdam
2697-1;Utrecht
7505-2;Augustow, 29.Listopada, dom Nauczyciela
7505-1;Augustow, 29.Listopada, hotel Logos
2663-1;Augustow, Dw. PKS
7504-1;Augustow, Wojska Polskiego 53
2664-1;Bialystok, Bus station PKS
7923-1;Bialystok, dw.autobusowy, Bohaterow Monte Casino 8
2665-1;Budzisko PKP
2666-1;Cieszyn PKP
6016-1;Częstochowa, dw.autobusowy
2667-1;Częstochowa, parking McDonald's (Tesco side)
3922-1;Elbląg, dw.autobusowy
3923-1;Gdansk, dw.autobusowy
3919-1;Gizycko, dw.aut.,plac Dworcowy
2668-1;Grajewo, ul.Mickiewicza, Gimnazium Nr. 2
2532-1;Grebalai
2669-1;Jedrzychowice PKP
7503-1;Jelgava, train station
2670-1;Katowice
3920-1;Kętrzyn, dw.aut.,ul.Dworcowa 1
6014-1;Kielce, przystanek Żytnia (McDonald's)
2672-1;Konin
2673-1;Krakow, dw.aut.MDA, ul. Bosacka 18
2674-1;Kudowa Zdroj PKP
2675-1;Lodz, Dw. PKS Kaliska
6705-1;Lodz, Fabryczna
2802-1;Lodz, pl.Niepodleglosci
7502-1;Lomza, dw.autobusowy
2676-1;Lomza, pl. Niepodleglosci (stary dw.)
3917-1;Lublin, Dw.PKS
5000-1;Mragovo
2677-1;Ogrodniki PKP
3921-1;Olsztyn, dw.autobusowy
2678-1;Ostrow Maz.
9995-1;Peremyšlis
2679-1;Poznan, ZCK Nowy Dw.PKS , ul.Matyi
6013-1;Radom, dw.autobusowy
2680-1;Sejny
3856-1;Suwalki, dw.PKS
7500-1;Suwalki, MOP INEES, ul.Mickiewicza
2681-1;Suwalki, przed Dw. PKS
2682-1;Swiecko
2683-1;Swiecko PKP
6010-1;Terespol (BY/PL)
7501-1;Warszawa Metro Marymont 14
2687-1;Warszawa, Dw. Aut. Zachodnia
2684-1;Warszawa, Dw. Centralny, Jana Pawla al.
2685-1;Warszawa, Dw. Wilenski
2686-1;Warszawa, International Airport (F. Chopin)
6704-1;Warszawa, metro Mlociny
7915-1;Warszawa, metro Wilanowska
2688-1;Wroclaw ,  Dw.PKS
6706-1;Wroclaw, tymczasowy dw.aut.
9994-1;Žešuvas
2705-1;Arad, Autogara Transdara
2706-1;Battonya (RO), PKP
2707-1;Brasov, autogara Bartolomeo
2708-1;Bucuresti, autogara Rahova
2709-1;Deva, autogara Plus Com
2710-1;Fagaras, Bd.Unirii 13
2711-1;Lugoj, autogara Atlassib
2712-1;Ploiesti, autogara Ploiesti Sud
2713-1;Sebes, autogara Voltrans
2714-1;Sibiu, autogara Turnisor
2715-1;Timisoara, Autogara Atlassib
2716-1;Biologinė stotis
2717-1;Bolšakovas
2718-1;Černiachovskas
2720-1;Černiševskio muitinė
4105-1;Černyševskoje PKP
2721-1;Chrabrovo pos.
3794-2;Diuny
2723-1;Gusevas
2724-1;Gvardeiskas
9996-1;Ivangorod
2725-1;Ivanovo
2726-1;Yarcevo
5501-1;Kaliningrad, Maskvos pr. 184
2728-1;Kaliningrad, Zheleznodorozhnaya 7
2743-5;Kuršskaja kosa PKP
2729-1;Lesnoje
6001-1;Maskva (Rizskij)
6703-1;Maskva AS (Tušinskaja)
2730-1;Morskoje
2731-1;Moskwa, Schelkovo
2732-1;Muromskoje
2733-1;Nesterovas
2734-1;Orlovka
2736-1;Rybačij
6006-1;Sankt Peterburg,avtovokzal,Obvodnogo kanala 36
2737-1;Smolensk
2738-1;Sovetskas
2739-1;Sovetsko muitinė
2740-1;Suzdal
2741-1;Vladimir
2742-1;Zelenogradsk
2743-1;Zelenogradsko PKP
6011-1;Bratislava Bus Station, Mlynskie Nivy
2746-1;Bratislava, Novy Most
2744-1;Gradina PKP (SRB)
2745-1;Horgoš PKP (SRB)
2635-1;Canterbury
2637-1;Dover PKP
2636-1;Dover, Eurolines check-in/Travel Center
2638-1;London, Victoria coach station
99999-1;Černigovas AS, pr. Peremogi 3
7924-1;Černovcai
7916-1;Chersonas
7920-1;Chmielnickij, AS-1
2826-1;Drobyčas
9989-1;Dubno, AS, vul.Zabrama 26
9993-1;Ivano Frankivsk, Pasichna St.2
3624-1;Ivano Frankovskas
2826-5;Kalush
5229-1;Kiev (Central bus station), pl. Demiivska
5913-41;Kijevas, (bus station) ul.Nauki 1
5913-51;Kijevas, (Vydubichi bus station)
6017-1;Kijevas, Simona Petliuri
2826-6;Kolomyja
9992-1;Kovel, AS, vul.L.Ukrainki 42
9991-1;Lutsk, AS, Koniakina 39
3918-1;Lviv, avtovokzal. ul.Stryjskaja
7922-1;Lviv, Dvirceva 1
2826-4;Morshyn
7917-1;Nikolajevas
5230-1;Novyje Jariloviči (Ukraina)
7913-43;Odesa (bus station), a. Starosina 1 B
7918-1;Odesa, AS Kolontaivska 58
6009-1;Odessa
9997-1;Rivnė AS, g. Kijivska 40
2826-3;Stryjis
7921-1;Ternopilis, AS-1, vul.A.Žyvova 7
6008-1;Truskavets
6913-42;Umanė AS, Kijivska g.
7919-1;Vinnica, AS "Centralna"
9998-1;Žytomyras AS, g. Kijivska 93
